run_number,prompt_num,clean,corrupted,restored_token,restored
662,6648,"(' French', 0.15007519721984863)","(' the', 0.0026381209027022123)",5,"[(' the', 0.00030899301054887474), (' the', 0.007648847531527281), (' the', 0.0020267022773623466), (' the', 0.0005810218281112611), (' the', 0.0002681206970009953), (' the', 0.004577891435474157), (' the', 0.0019738771952688694), (' the', 0.00014564642333425581), (' the', 0.0015108537627384067), (' the', 0.0013702255673706532), (' the', 0.005023882258683443), (' the', 0.0004250060592312366), (' the', 0.002127152169123292), (' the', 0.0017201382433995605), (' the', 0.004175104666501284), (' the', 0.0007112850435078144), (' the', 0.0012553184060379863), (' the', 0.0016019945032894611), (' the', 0.0011390666477382183), (' the', 4.412734051584266e-05), (' the', 0.008129909634590149), (' the', 0.0013866395456716418), (' the', 0.0009752582991495728), (' the', 0.0036342195235192776)]"
662,6648,"(' French', 0.15007519721984863)","(' the', 0.0026381209027022123)",6,"[(' the', 0.00040718779200688004), (' the', 0.0006562503986060619), ('a', 1.1824364264612086e-05), (' the', 0.014714018441736698), (' the', 0.00607808493077755), (' the', 0.006574832834303379), (' the', 0.0038096457719802856), (' the', 0.006948641035705805), (' the', 0.006420902442187071), (' the', 0.03457033634185791), (' the', 0.00015337791410274804), (' the', 0.0003494055417831987), (' the', 0.006142585072666407), (' the', 0.006097788922488689), (' the', 0.0034434101544320583), (' the', 0.00949145294725895), (' the', 0.003590625710785389), (' the', 0.0003317164082545787), (' the', 0.00036356435157358646), (' the', 0.0027095775585621595), (' the', 0.0037394745741039515), (' the', 0.002220173366367817), (' the', 0.000455286237411201), (' the', 0.0016007506055757403)]"
662,6648,"(' French', 0.15007519721984863)","(' the', 0.0026381209027022123)",7,"[(' the', 0.003398665925487876), (' the', 0.003393810475245118), (' the', 0.005433325655758381), (' the', 0.00012787051673512906), (' the', 0.00043479184387251735), (' the', 0.0006961782346479595), (' the', 0.0020118725951761007), (' the', 0.0022139751818031073), (' the', 0.020526088774204254), (' the', 0.0002539807464927435), (' the', 0.005832543130964041), (' the', 2.0161633074167185e-06), (' the', 0.004672511946409941), (' the', 3.532621849444695e-05), (' the', 0.008530648425221443), (' the', 0.002859300933778286), (' the', 0.0053801340982317924), (' the', 0.0013198304222896695), (' 2', 1.7966491441256949e-06), (' the', 0.012478683143854141), (' written', 7.744402864773292e-06), (' a', 0.0006586631061509252), (' the', 0.0012992905685678124), (' the', 0.006957718171179295)]"
663,6654,"(' bishop', 0.07261309027671814)","(' the', 0.00016616667562630028)",0,"[(' the', 2.4820332328090444e-05), (' the', 1.6484136722283438e-05), (' the', 3.949434540118091e-05), (' the', 0.00029853801243007183), (' the', 1.6142735148605425e-06), (' the', 1.221958882524632e-06), (' the', 3.970598754676757e-06), (' the', 0.0001299269060837105), (' the', 6.022225420565519e-07), (' the', 0.00021658180048689246), (' the', 1.364169065709575e-06), (' the', 6.126327934907749e-05), (' the', 0.0002271508565172553), (' the', 3.4372049412922934e-05), (' the', 5.419763328973204e-05), (' the', 1.9165334379067644e-05), (' the', 0.0005966240423731506), (' the', 0.00012479354336392134), (' the', 8.482709290547064e-07), (' the', 2.907571570176515e-06), (' the', 2.274853301287294e-07), (' the', 0.0005191167583689094), (' the', 0.0003302169207017869), (' the', 0.002397846896201372)]"
663,6654,"(' bishop', 0.07261309027671814)","(' the', 0.00016616667562630028)",1,"[(' the', 0.0002798463392537087), (' the', 4.967091626895126e-06), (' the', 6.483147672042833e-07), (' the', 0.0006139576435089111), (' the', 9.29293455556035e-05), (' the', 0.000528016418684274), (' the', 0.00016667645832058042), (' the', 2.333595148229506e-05), (' the', 7.107676356099546e-05), (' the', 2.39908040384762e-05), (' the', 0.00023401704675052315), (' the', 0.0001798653247533366), (' the', 9.254026372218505e-05), (' the', 6.100890095694922e-05), (' the', 1.2398105354805011e-05), (' the', 0.00040896228165365756), (' ""', 0.0002877978258766234), (' the', 0.00021787108562421054), (' the', 0.0007598698721267283), (' the', 0.0002862336696125567), (' the', 3.4804397728294134e-05), (' the', 4.6554534492315724e-05), (' the', 0.0001556956412969157), (' the', 6.919135921634734e-05)]"
663,6654,"(' bishop', 0.07261309027671814)","(' the', 0.00016616667562630028)",2,"[(' the', 0.0008522116695530713), (' the', 0.00016877515008673072), (' the', 0.00020346598466858268), (' the', 0.00375039828941226), (' the', 3.071213359362446e-05), (' the', 1.0099845894728787e-05), (' the', 0.0015550038078799844), (' the', 0.0016488434048369527), (' the', 5.8850323512160685e-06), (' the', 0.00010907890828093514), (' the', 0.002267987933009863), (' the', 0.00014027276483830065), (' the', 0.0005036811926402152), (' the', 0.00011157941480632871), (' the', 2.304212648596149e-05), (' the', 2.7082635369879426e-06), (' the', 4.479808922042139e-05), (' the', 0.0006869711214676499), (' the', 0.00012276280904188752), (' the', 0.0006065773777663708), (' the', 0.0010445835068821907), (' the', 3.5242475860286504e-05), (' the', 8.994341555990104e-07), (' the', 7.469886622857302e-05)]"
663,6654,"(' bishop', 0.07261309027671814)","(' the', 0.00016616667562630028)",3,"[(' the', 4.194935172563419e-05), (' the', 0.00036451101186685264), (' the', 0.00010620000830385834), (' the', 0.0007737312698736787), (' the', 3.5793760616797954e-05), (' the', 0.002554863691329956), (' the', 0.0013128431746736169), (' the', 2.1187802303757053e-06), (' the', 0.0009668872808106244), (' the', 0.00023865292314440012), (' the', 0.0009446793701499701), (' the', 0.0008342827786691487), (' the', 0.00031288835452869534), (' the', 0.00048770898138172925), (' the', 0.000955786497797817), (' the', 0.00011591461225179955), (' the', 1.706529837974813e-05), (' the', 2.626934247018653e-06), (' the', 0.0014506460865959525), (' the', 4.3321892007952556e-05), (' the', 0.0014185424661263824), (' the', 3.664718315121718e-05), (' the', 5.724458969780244e-05), (' the', 5.335122114047408e-05)]"
663,6654,"(' bishop', 0.07261309027671814)","(' the', 0.00016616667562630028)",4,"[(' the', 0.00042192955152131617), (' the', 0.00016295950626954436), (' the', 0.00011719242320396006), (' the', 4.0636822973283415e-07), (' the', 7.693963198107667e-06), (' the', 0.0007163615082390606), (' the', 5.302242425386794e-05), (' has', 2.4390953967667883e-06), (' the', 7.97755546955159e-06), (' the', 4.073860964126652e-06), (' the', 5.914695793762803e-05), (' the', 5.418931323220022e-06), (' the', 8.386131185034174e-07), (' the', 0.00020818348275497556), (' the', 4.567256382870255e-06), (' the', 3.4095908176823286e-06), (' the', 8.455464012513403e-06), (' the', 6.791992200305685e-05), (' the', 1.976890189325786e-06), (' the', 1.2357339983282145e-05), (' the', 0.0007001339690759778), (' the', 2.5587571599317016e-06), (' the', 0.0005952872452326119), (' the', 0.00025824145996011794)]"
663,6654,"(' bishop', 0.07261309027671814)","(' the', 0.00016616667562630028)",5,"[(' the', 7.130099402274936e-05), (' the', 0.00023212535597849637), (' the', 0.0003846750478260219), (' the', 0.00010256705718347803), (' the', 0.0001307217899011448), (' the', 0.0003827436303254217), (' the', 1.4791448847972788e-05), (' the', 5.348084869183367e-06), (' the', 4.720306969829835e-05), (' the', 8.554091436963063e-06), (' the', 0.0002679920580703765), (' the', 0.00024919796851463616), (' the', 5.1343533414183185e-05), (' the', 6.668754508609709e-07), (' the', 0.0003967106167692691), (' the', 0.00024595161085017025), (' the', 2.7595291612669826e-05), (' the', 0.00037640213849954307), (' the', 0.00023576131206937134), (' the', 0.00023641253937967122), (' the', 2.2130561774247326e-06), (' the', 0.0002774723689071834), (' the', 5.550682544708252e-05), (' the', 0.0002590371877886355)]"
663,6654,"(' bishop', 0.07261309027671814)","(' the', 0.00016616667562630028)",6,"[(' the', 9.280169615522027e-05), (' the', 4.9639631470199674e-05), (' the', 5.319013507687487e-05), (' the', 3.5834724258165807e-05), (' the', 0.0014236808056011796), (' the', 0.0003692030441015959), (' the', 2.9822761007380905e-06), (' the', 0.0005347544210962951), (' the', 0.0014818614581599832), (' the', 1.3739623682340607e-05), (' the', 0.000591333257034421), (' the', 0.0009422294097021222), (' the', 0.0007597120711579919), (' the', 0.0006412657094188035), (' the', 0.00043130776612088084), (' the', 0.0018359868554398417), (' the', 0.00013713269436266273), (' the', 0.000173660708242096), (' the', 2.945592495962046e-05), (' the', 0.00011559875565581024), (' the', 0.0009649732965044677), (' the', 1.4243919395084959e-06), (' the', 0.00013096169277559966), (' the', 8.796124006948958e-07)]"
664,6665,"(' London', 0.060418352484703064)","(' the', 0.009708888828754425)",0,"[(' 18', 0.01967727579176426), (' the', 0.007485875394195318), (' the', 0.004589189775288105), (' the', 0.01744675822556019), (' the', 0.006875643040984869), (' the', 0.0041907234117388725), (' the', 0.006046989932656288), (' the', 0.005704253911972046), (' the', 0.0064321537502110004), (' the', 0.005016397684812546), (' the', 0.0036819088272750378), (' the', 0.012358900159597397), (' the', 0.004213062580674887), (' the', 0.0015648971311748028), (' the', 0.013370229862630367), (' the', 0.02767449989914894), (' the', 0.004284364636987448), (' the', 0.0028808540664613247), (' the', 0.005472497083246708), (' the', 0.015866568312048912), (' the', 0.010136020369827747), (' the', 0.006617520935833454), (' the', 0.0068604894913733006), (' the', 0.005329259671270847)]"
664,6665,"(' London', 0.060418352484703064)","(' the', 0.009708888828754425)",1,"[(' the', 0.0052768210880458355), (' the', 0.008329936303198338), (' the', 0.02394193410873413), (' the', 0.0055956002324819565), (' the', 0.012222117744386196), (' the', 0.02628662995994091), (' the', 0.018717173486948013), (' the', 0.004163060337305069), (' the', 0.01416692789644003), (' 18', 0.03554724156856537), (' the', 0.009008723311126232), (' the', 0.02207551710307598), (' the', 0.017916789278388023), (' the', 0.017882898449897766), (' the', 0.007296910043805838), (' the', 0.008440433070063591), (' the', 0.009413575753569603), (' the', 0.01528115849941969), (' the', 0.0027282938826829195), (' the', 0.014181630685925484), (' the', 0.012019162066280842), (' the', 0.00461062416434288), (' the', 0.011924052610993385), (' the', 0.0038856021128594875)]"
664,6665,"(' London', 0.060418352484703064)","(' the', 0.009708888828754425)",2,"[(' the', 0.0077873412519693375), (' the', 0.004132118541747332), (' the', 0.0017412329325452447), (' the', 0.003745061345398426), (' the', 0.007784604094922543), (' the', 0.010955805890262127), (' the', 0.00646559800952673), (' the', 0.01916315034031868), (' the', 0.01602960377931595), (' the', 0.008703372441232204), (' the', 0.016304854303598404), (' the', 0.008140833117067814), (' the', 0.012684554792940617), (' the', 0.005840505938977003), (' the', 0.010096775367856026), (' the', 0.011282994411885738), (' the', 0.010843422263860703), (' the', 0.0026124482974410057), (' the', 0.004171067848801613), (' the', 0.005355820059776306), (' the', 0.03511451184749603), (' the', 0.004403804428875446), (' the', 0.005353201646357775), (' the', 0.0062504601664841175)]"
664,6665,"(' London', 0.060418352484703064)","(' the', 0.009708888828754425)",3,"[(' the', 0.01026146300137043), (' the', 0.019629299640655518), (' the', 0.010764036327600479), (' the', 0.01146022416651249), (' the', 0.016261395066976547), (' the', 0.016276532784104347), (' the', 0.01513336505740881), (' the', 0.016159577295184135), (' the', 0.0204303041100502), (' the', 0.009671571664512157), (' the', 0.024321360513567924), (' the', 0.022895993664860725), (' the', 0.0063898516818881035), (' the', 0.016082637012004852), (' the', 0.014776138588786125), (' the', 0.004507218021899462), (' the', 0.0023744578938931227), (' the', 0.01461026631295681), (' the', 0.014948469586670399), (' the', 0.007979524321854115), (' the', 0.0178933497518301), (' the', 0.001300931442528963), (' the', 0.0059883431531488895), (' the', 0.006917509250342846)]"
665,6668,"(' Toronto', 0.20493876934051514)","(' the', 0.017906304448843002)",0,"[(' the', 0.015202634036540985), (' the', 0.0077460999600589275), (' the', 0.008838809095323086), (' the', 0.008539911359548569), (' San', 0.012216371484100819), (' the', 0.00525505980476737), (' the', 0.010921508073806763), (' the', 0.009379599243402481), (' the', 0.008412298746407032), (' the', 0.004276908468455076), (' the', 0.010277802124619484), (' the', 0.04621659219264984), (' the', 0.01422776747494936), (' the', 0.009815925732254982), (' the', 0.0039670271798968315), (' the', 0.012950853444635868), (' the', 0.006444896105676889), (' the', 0.009574776515364647), (' the', 0.018000349402427673), (' the', 0.00890031922608614), (' the', 0.006504354067146778), (' the', 0.008627191185951233), (' the', 0.0053994255140423775), (' the', 0.007569005712866783)]"
665,6668,"(' Toronto', 0.20493876934051514)","(' the', 0.017906304448843002)",1,"[(' the', 0.008131381124258041), (' the', 0.06670879572629929), (' the', 0.019470548257231712), (' the', 0.036373984068632126), (' the', 0.03518335148692131), (' the', 0.036657512187957764), (' San', 0.00887081865221262), (' the', 0.035800762474536896), (' the', 0.015574069693684578), (' the', 0.034388910979032516), (' the', 0.018895108252763748), (' the', 0.01790664717555046), (' the', 0.02030268684029579), (' the', 0.01256952527910471), (' the', 0.01722591370344162), (' the', 0.012160468846559525), (' the', 0.01150423288345337), (' the', 0.008963051252067089), (' the', 0.010078775696456432), (' the', 0.05476934462785721), (' the', 0.008649121038615704), (' the', 0.004577211104333401), (' the', 0.013740022666752338), (' the', 0.01257660984992981)]"
665,6668,"(' Toronto', 0.20493876934051514)","(' the', 0.017906304448843002)",2,"[(' New', 0.016926826909184456), (' New', 0.03164805471897125), (' the', 0.03689729422330856), (' the', 0.05076900124549866), (' the', 0.02334841527044773), (' the', 0.049145206809043884), (' the', 0.020297398790717125), (' the', 0.03966371342539787), (' the', 0.02202409692108631), (' the', 0.07549279183149338), (' the', 0.04767221584916115), (' the', 0.06341005861759186), (' the', 0.06210807338356972), (' the', 0.03439733758568764), (' the', 0.03633388876914978), (' the', 0.02262065000832081), (' the', 0.03920132666826248), (' the', 0.009443175978958607), (' the', 0.012501736171543598), (' the', 0.012645706534385681), (' New', 0.012068294920027256), (' the', 0.010034844279289246), (' the', 0.008265520446002483), (' New', 0.005308734718710184)]"
666,6669,"(' Iran', 0.22176328301429749)","(' the', 0.003563833888620138)",0,"[(' the', 0.0030762774404138327), (' the', 9.59893295657821e-05), (' the', 0.0031827010679990053), (' the', 0.001953380648046732), (' the', 0.000576196180190891), (' the', 0.0030812991317361593), (' the', 0.0016986395930871367), (' the', 0.00423781480640173), (' the', 0.0010223326971754432), (' a', 0.0013033696450293064), (' the', 0.006659410428255796), (' the', 0.00023795900051482022), (' the', 0.0018222531070932746), (' the', 0.0048614731058478355), (' the', 0.0061822072602808475), (' the', 0.0020061160903424025), (' the', 0.005905922967940569), (' the', 0.006399902980774641), (' the', 0.0019482310162857175), (' the', 0.00233619287610054), (' the', 0.004636326339095831), (' the', 0.005145996809005737), (' the', 0.0028755804523825645), (' the', 0.0019639849197119474)]"
